"","T1_L1","T1_L2","T1_L3","T2_N","T2_R1","T2_R3","T3_L4","T3_R2","T3_R4","SYMBOL"
"ENSMUSG00000018427",62.1572058200432,50.343335890866,77.9205598774723,36.6823414057467,52.8545941668796,12.8049013175346,31.9843384980022,61.2035246120968,39.4236615495246,"Ypel2"
"ENSMUSG00000018428",365.568651178898,402.746687126928,338.226606061556,296.793489555587,701.132371601464,502.592376713232,357.158446561025,696.989392224326,692.104280536099,"Akap1"
"ENSMUSG00000018433",1068.2611305343,1180.37142901263,1126.85117361268,973.749426407095,937.360047571803,1254.88032911839,869.796316376228,1234.11883210362,1156.42740545272,"Nol11"
"ENSMUSG00000018442",688.996823835733,741.665216249365,753.51750211182,708.080347741232,771.24560876161,637.043840547345,670.78265461088,625.737527750542,802.70955321671,"Derl2"
"ENSMUSG00000018446",3624.08115289743,4325.03194590994,3687.09814101534,2883.45435171233,3051.54381424699,4332.32494576586,3210.87220366056,4374.68178160196,5581.73341438686,"C1qbp"
"ENSMUSG00000018449",194.899713164542,227.443999649805,191.804455083009,195.639154163983,185.530412177618,193.140594872813,207.009746389848,158.032981461086,208.069324844713,"Rpain"
"ENSMUSG00000018451",11.5886315935674,9.88886954999154,5.99388922134402,13.3390332384534,7.55065630955423,5.33537554897274,1.77690769433346,4.56742720985797,1.09510170970902,"6330403K07Rik"
"ENSMUSG00000018459",1.05351196305158,3.59595256363329,3.42507955505373,0,3.23599556123753,4.26830043917819,15.9921692490011,5.48091265182957,22.9971359038894,"Slc13a3"
"ENSMUSG00000018470",2.10702392610316,0,2.5688096662903,1.11158610320445,0,2.13415021958909,0,2.74045632591478,1.09510170970902,"Kcnab3"
"ENSMUSG00000018474",247.575311317121,301.161027204288,428.991214270479,501.325332545205,927.652060888091,89.634309222742,29.3189769565021,239.333185796558,129.222001745664,"Chd3"
"ENSMUSG00000018476",1463.32811667864,1531.87579210778,2012.23423859406,2210.94475927364,2274.90487954998,1132.16669149201,1562.79031716628,1321.8134345329,997.637657544915,"Kdm6b"
"ENSMUSG00000018479",1.05351196305158,0.898988140908322,1.71253977752686,0,0,0,0,0,0,"1700125H20Rik"
"ENSMUSG00000018481",1282.12405903377,1206.44208509897,1304.09904058671,1217.18678300887,1120.73312937526,1149.23989324873,1169.20526287142,1324.55389085881,1349.16530636151,"Appbp2"
"ENSMUSG00000018486",0,0,0,0,0,0,0,0,0,"Wnt9b"
"ENSMUSG00000018500",22.1237512240832,16.1817865363498,10.2752386651612,10.00427492884,23.7306341157419,4.26830043917819,12.4383538603342,37.4529031208354,157.694646198099,"Adora2b"
"ENSMUSG00000018501",5803.79740445115,5498.2114697953,6005.02072989795,5122.18876356609,5418.1352346987,4386.74577636538,4405.84262809981,4599.39920032698,2942.53829398813,"Ncor1"
"ENSMUSG00000018507",300.2509094697,393.756805717845,482.936217262576,605.814426246423,632.097799628397,258.23217657028,713.428439274883,441.21346847228,636.254093340939,"Trpv2"
"ENSMUSG00000018509",542.558660971563,607.715983254026,501.774154815371,400.170997153601,626.704473693001,710.672023123169,436.230838958864,533.475498111411,775.332010473985,"Cenpv"
"ENSMUSG00000018537",15.8026794457737,25.171667945433,19.6942074415589,23.3433081672934,39.9106119219295,9.60367598815093,4.44226923583364,21.0101651653467,20.8069324844713,"Pcgf2"
"ENSMUSG00000018541",436.153952703354,411.736568536011,461.52947004349,434.630166352939,391.555462909741,329.726208926515,481.541985164367,415.635876097075,335.10112317096,"Cwc25"
"ENSMUSG00000018543",3.16053588915474,0.898988140908322,9.41896877639775,5.55793051602223,7.55065630955423,7.46952576856183,6.2191769301671,0.913485441971594,0,"1700001P01Rik"
"ENSMUSG00000018547",1690.88670069778,1764.71372060304,1656.02596486848,1704.06149621242,1540.33388714906,1468.2953510773,1489.04864785144,1609.56134875395,1397.34978158871,"Pip4k2b"
"ENSMUSG00000018548",1257.89328388359,1306.22976873979,1274.98586436875,1063.78790076666,1048.46256184096,1307.16700949832,801.385370144389,1193.0119872149,1062.24865841775,"Trim37"
"ENSMUSG00000018554",0,0.898988140908322,3.42507955505373,0,5.39332593539588,1.06707510979455,2.66536154150019,1.82697088394319,0,"Ybx2"
"ENSMUSG00000018559",1042.97684342106,1079.68475723089,972.722593635258,934.84391279494,962.169346874624,957.166373485709,925.768908747732,938.149548904827,945.072775478883,"Ctdnep1"
"ENSMUSG00000018565",513.060326006119,521.413121726827,484.648757040102,426.849063630507,436.859400767066,570.885183740083,484.207346705867,528.908070901553,548.645956564218,"Elp5"
"ENSMUSG00000018566",1.05351196305158,0,0,1.11158610320445,1.07866518707918,0,0,0,0,"Slc2a4"
"ENSMUSG00000018567",1991.13761016748,1814.15806835299,2097.86122747041,2837.87932148095,2739.80957518111,1678.50914770682,3092.70784198738,1727.40097076828,2300.80869209865,"Gabarap"
"ENSMUSG00000018569",0,0,0,3.33475830961334,1.07866518707918,1.06707510979455,2.66536154150019,10.9618253036591,1.09510170970902,"Cldn7"
"ENSMUSG00000018570",33.7123828176505,13.4848221136248,17.9816676640321,30.0128247865201,15.1013126191085,23.47565241548,24.8767077206684,28.3180487011194,29.5677461621435,"2810408A11Rik"
"ENSMUSG00000018572",675.301168316062,891.796235781055,752.661232223057,790.337719378362,871.561471159974,748.019651965978,756.074223938886,680.546654268838,1020.6347934488,"Phf23"
"ENSMUSG00000018574",432.993416814199,419.827461804186,393.884148831179,394.613066637579,446.567387450779,535.671705116863,517.968592898203,432.992099494536,570.547990758398,"Acadvl"
"ENSMUSG00000018581",9.48160766746421,11.6868458318082,6.85015911010745,5.55793051602223,8.6293214966334,6.40245065876728,7.99608462450056,7.30788353577275,3.28530512912705,"Dnah11"
"ENSMUSG00000018583",9147.64437517686,9644.34477566448,8772.48501038136,7077.46871910271,7984.27971476006,9838.43251230573,6038.82079919226,7279.56548707163,7399.60225250383,"G3bp1"
"ENSMUSG00000018585",827.00689099549,840.553911749281,743.242263446659,853.698127261015,818.706876993094,780.031905259814,1073.25224737741,896.129218574134,1143.28618493621,"Atox1"
"ENSMUSG00000018589",0,0,0,0,0,0,0,0,0,"Glra2"
"ENSMUSG00000018593",3.16053588915474,3.59595256363329,4.28134944381716,31.1244108897245,18.337308180346,2.13415021958909,0,10.0483398616875,3.28530512912705,"Sparc"
"ENSMUSG00000018595",4.21404785220632,5.39392884544993,4.28134944381716,5.55793051602223,4.3146607483167,2.13415021958909,5.33072308300037,0,0,"Glra4"
"ENSMUSG00000018599",175.936497829614,186.090545168023,163.547548753815,201.197084680005,165.035773623114,199.54304553158,227.444184874683,204.620739001637,206.974223135004,"Mief2"
"ENSMUSG00000018604",0,0,0,0,0,0,0,0,0,"Tbx3"
"ENSMUSG00000018620",0,0,0,0,1.07866518707918,0,0,0,0,"Mmp20"
"ENSMUSG00000018623",0,0,0,0,0,0,1.77690769433346,0,0,"Mmp7"
"ENSMUSG00000018634",0,0,0,0,0,0,0,0,0,"Crhr1"
"ENSMUSG00000018648",0,0,2.5688096662903,11.1158610320445,6.47199112247505,5.33537554897274,0,17.3562233974603,2.19020341941804,"Dusp14"
"ENSMUSG00000018651",424.565321109786,441.403177185986,411.865816495211,352.37279471581,386.162136974345,512.196052701383,286.970592634853,391.885254605814,476.369243723423,"Tada2a"
"ENSMUSG00000018654",6808.84781720236,5939.61464698128,6499.94472560321,6530.56835632612,6132.21158854511,5582.93697444507,7908.12769363105,7026.5300196455,5718.62112810049,"Ikzf1"
"ENSMUSG00000018656",0,0,0,0,0,0,0,0,0,"Tcaf3"
"ENSMUSG00000018659",718.495158801177,734.473311122099,642.202416572574,679.179109057917,591.108522519388,913.416293984132,831.592800948058,866.897684431043,915.505029316739,"Pnpo"
"ENSMUSG00000018661",633.160689793999,629.291698635825,639.633606906284,656.947386993828,633.176464815476,538.872930446246,700.101631567382,514.292303830008,519.078210402075,"Cog1"
"ENSMUSG00000018666",1104.08053727806,1375.45185558973,1276.69840414628,973.749426407095,1116.41846862695,1025.45918051256,797.831554755723,918.052869181452,939.597266930337,"Cbx1"
"ENSMUSG00000018669",1020.85309219698,1032.03838576275,958.16600552628,1198.28981925439,1004.23728917071,1302.89870905914,1383.3226400386,1186.6175891211,1340.40449268384,"Cdk5rap3"
"ENSMUSG00000018672",3.16053588915474,0,2.5688096662903,8.89268882563557,12.9439822449501,6.40245065876728,0.888453847166729,9.13485441971594,9.85591538738116,"Copz2"
"ENSMUSG00000018677",1826.78974393144,1961.59212346196,1755.35327196504,1688.49929076755,1628.78443248955,1992.22922998642,1859.53390211996,2035.24556471271,2374.18050664915,"Slc25a39"
"ENSMUSG00000018678",643.695809424515,649.968425876717,650.765115460208,626.934562207308,602.973839577259,554.879057093165,435.342385111697,612.035246120968,411.758242850591,"Sp2"
"ENSMUSG00000018697",908.127312150461,872.018496681072,829.725522211765,654.724214787419,728.099001278443,955.03222326612,888.453847166729,1001.18004440087,895.793198541977,"Aatf"
"ENSMUSG00000018698",13.6956555196705,7.19190512726657,35.9633353280641,26.6780664769067,17.2586429932668,2.13415021958909,15.1037154018344,0,2.19020341941804,"Lhx1"
"ENSMUSG00000018707",4654.41585276188,4718.78875162778,5079.39298014468,4328.51628587812,4694.35089416857,3948.17790623983,4014.92293534645,4619.49588005035,3413.43202916301,"Dync1h1"
"ENSMUSG00000018727",11.5886315935674,10.7878576908999,15.4128579977418,12.2274471352489,9.70798668371258,8.53660087835638,9.77299231883402,10.9618253036591,14.2363222262172,"Cpsf4l"
"ENSMUSG00000018733",210.702392610316,185.191557027114,197.798344304353,187.858051441551,157.48511731356,223.01869794706,226.555731027516,294.142312314853,292.392156492308,"Pex12"
"ENSMUSG00000018736",774.331292842911,845.048852453822,1203.05919371262,1476.18634505551,1208.10500952868,742.684276417005,1524.58680173811,941.803490672714,1003.11316609346,"Ndel1"
"ENSMUSG00000018740",13.6956555196705,20.6767272408914,8.56269888763432,11.1158610320445,18.337308180346,10.6707510979455,22.2113461791682,14.6157670715455,25.1873393233074,"Slc25a35"
"ENSMUSG00000018750",28.4448230023926,34.1615493545162,30.8257159954835,45.5750302313823,63.6412460376714,23.47565241548,2.66536154150019,90.4350587551878,40.5187632592337,"Zbtb4"
"ENSMUSG00000018752",10.5351196305158,11.6868458318082,2.5688096662903,6.66951661922668,3.23599556123753,6.40245065876728,5.33072308300037,2.74045632591478,5.47550854854509,"Tnfsfm13"
"ENSMUSG00000018761",524.648957599686,510.625264035927,529.174791255801,642.49676765217,642.884451499189,621.037713900427,747.189685467219,638.526323938144,911.124622477903,"Mpdu1"
"ENSMUSG00000018765",1374.83311178231,1491.42132576691,1298.96142125413,1333.90332384534,1416.28739063496,1448.0209239912,1236.72775525609,1315.4190364391,1323.9779670382,"Fxr2"
"ENSMUSG00000018770",3284.85030079482,3620.22524343781,3312.05192973695,3145.78867206858,3162.64632851614,3600.3114204468,3979.38478145978,3630.19114639512,4846.92016717211,"Atp5g3"
"ENSMUSG00000018774",316.053588915474,312.847873036096,401.590577830049,500.213746442001,427.151414083353,234.7565241548,565.05664679804,467.704546289456,1046.91723448182,"Cd68"
"ENSMUSG00000018776",0,0,0,0,0,1.06707510979455,0.888453847166729,0,0,"Slc35g3"
"ENSMUSG00000018796",4971.5229536404,4419.42570070531,4547.64937922259,4405.21572699922,3718.15889986192,5127.2959025628,6199.63094552943,4190.1577223237,3953.31717204956,"Acsl1"
"ENSMUSG00000018800",7.37458374136105,0,5.13761933258059,6.66951661922668,6.47199112247505,1.06707510979455,2.66536154150019,10.0483398616875,12.0461188067992,"Abca5"
"ENSMUSG00000018809",96.9231006007453,110.575541331724,92.4771479864506,100.0427492884,96.0012016500466,108.841661199044,89.7338385638396,98.6564277329322,125.936696616537,"Smyd4"
"ENSMUSG00000018819",3617.76008111912,3829.68948026945,5131.62544335925,5823.5995946881,5568.0696957027,2288.8761105093,6017.49790686025,3386.2905333887,6145.71079488701,"Lsp1"
"ENSMUSG00000018820",1347.44180074297,1288.25000592163,1416.27039601472,1493.97172270678,1596.42447687718,1482.16732750463,1897.73741754813,1239.59974475545,1200.23147384108,"Zfyve27"
"ENSMUSG00000018821",42.1404785220632,44.0504189045078,36.8196052168276,45.5750302313823,53.9332593539588,60.8232812582892,74.6301231620052,93.1755150811026,196.023206037914,"Avpi1"
"ENSMUSG00000018822",2.10702392610316,5.39392884544993,0,3.33475830961334,2.15733037415835,2.13415021958909,6.2191769301671,3.65394176788638,3.28530512912705,"Sfrp5"
"ENSMUSG00000018830",0,0,0,0,4.3146607483167,3.20122532938364,2.66536154150019,0.913485441971594,0,"Myh11"
"ENSMUSG00000018841",756.421589471034,731.776346699374,571.988285693972,656.947386993828,706.52569753686,820.580759432007,741.858962384219,628.477984076457,486.225159110804,"Rad51d"
"ENSMUSG00000018844",4.21404785220632,2.69696442272497,1.71253977752686,1.11158610320445,0,4.26830043917819,0.888453847166729,1.82697088394319,2.19020341941804,"Fndc8"
"ENSMUSG00000018845",3.16053588915474,0.898988140908322,0.856269888763432,1.11158610320445,4.3146607483167,2.13415021958909,0,0,2.19020341941804,"Unc45b"
"ENSMUSG00000018846",997.675829009846,961.018322630996,973.578863524022,859.256057777037,875.87613190829,836.586886078925,851.138785585726,1085.22070506225,1181.61474477603,"Pank3"
"ENSMUSG00000018848",1959.53225127594,2082.95552248458,1977.12717315476,1986.40436642635,1752.83092900366,2112.8087173932,1941.2716560593,2090.96817667298,2482.59557591034,"Rars"
"ENSMUSG00000018849",0,0.898988140908322,0.856269888763432,5.55793051602223,16.1799778061876,3.20122532938364,0,4.56742720985797,18.6167290650533,"Wwc1"
